,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
ilZygFili1,0.00311233333333333,0.587036333333333,0.382914,0.007787,0.008962,0.004363,0.00441666666666667,0.000759,0.000293,6.66666666666667e-07,1.96666666666667e-05,9.26666666666667e-05,0.000118666666666667,5.23333333333333e-05,1.03333333333333e-05,4.43333333333333e-05,5.33333333333333e-06,4.33333333333333e-06,8.33333333333333e-06
inChrCarn1,0.0210817211474316,0.400612741827885,0.360920280186791,0.00113675783855904,0.00208772515010007,0.177932955303536,0.00414909939959973,0.0310653769179453,0.000189793195463642,2.00133422281521e-05,3.66911274182789e-06,3.40226817878586e-05,0.000348232154769847,0.000295530353569046,5.43695797198132e-05,3.33555703802535e-07,7.67178118745831e-06,3.3022014676451e-05,2.66844563042028e-05
ioIscEleg1,0.0124671994671995,0.697990342990343,0.150448884448884,0.01503663003663,0.021973692973693,0.0486113886113886,0.00134065934065934,0.0510979020979021,9.92340992340992e-05,1.998001998002e-06,6.46020646020646e-05,0.000345321345321345,0.000273726273726274,0.000166833166833167,1.06560106560107e-05,6.42690642690643e-05,6.66000666000666e-07,1.998001998002e-06,3.996003996004e-06
ioPlaPenn1,0.0174011996001333,0.552566144618461,0.203784738420526,0.0500396534488504,0.0359010329890037,0.0833075641452849,0.00246151282905698,0.0538417194268577,0.000153615461512829,4.66511162945685e-06,5.99800066644452e-06,0.000236587804065312,2.56581139620127e-05,7.16427857380873e-05,1.69943352215928e-05,0.000148950349883372,6.99766744418527e-06,2.29923358880373e-05,2.33255581472842e-06
ioSymStri1,0.02569,0.672961333333333,0.138661333333333,0.0351806666666667,0.0417953333333333,0.0638276666666667,0.00153866666666667,0.0171823333333333,0.000246333333333333,0,5.16666666666667e-05,0.00260133333333333,3.13333333333333e-05,0.000126666666666667,1.76666666666667e-05,3.7e-05,0,3.7e-05,1.36666666666667e-05
ipIsoGram3,0.005972990996999,0.676407469156385,0.216471490496832,0.0405265088362788,0.0247895965321774,0.0137335778592864,0.0192270756918973,0.00150950316772257,0.000129043014338113,5.3351117039013e-06,1.50050016672224e-05,3.53451150383461e-05,0.000123374458152718,0.000930310103367789,3.96798932977659e-05,4.80160053351117e-05,1.33377792597533e-06,2.9676558852951e-05,4.66822274091364e-06
ipLeuNigr2,0.00639205872539206,0.796090757424091,0.0394838171504838,0.0388314981648315,0.0117490824157491,0.0954698031364698,0.00623456790123457,0.00310744077410744,0.000148481815148482,1.53486820153487e-05,9.20920920920921e-05,7.34067400734067e-06,1.46813480146813e-05,0.00225392058725392,1.66833500166833e-06,3.33667000333667e-05,1.001001001001e-06,4.77143810477144e-05,2.53586920253587e-05
ipNemDubi1,0.00600433044636909,0.752458361092605,0.0188537641572285,0.0506848767488341,0.00412225183211193,0.161824117255163,0.00113824117255163,0.00418221185876083,6.62891405729514e-05,3.3311125916056e-07,3.99733510992672e-05,1.59893404397069e-05,0.000367421718854097,0.000120919387075283,3.83077948034644e-05,8.99400399733511e-06,1.43237841439041e-05,2.53164556962025e-05,3.39773484343771e-05
ipNemPict2,0.00375949367088608,0.782354097268488,0.0876342438374417,0.062771818787475,0.0159770153231179,0.0407781479013991,0.00249533644237175,0.00366489007328448,0.00014856762158561,7.99467021985343e-06,5.66289140572951e-06,0.000159893404397069,6.7288474350433e-05,0.000120919387075283,1.03264490339773e-05,9.99333777481679e-06,2.93137908061292e-05,4.33044636908727e-06,6.66222518321119e-07
ipProMont4,0.002268,0.783838666666667,0.060206,0.0360426666666667,0.0409356666666667,0.00628133333333333,0.0424166666666667,0.0268406666666667,0.000197333333333333,8.33333333333333e-06,4.4e-05,4.86666666666667e-05,6.9e-05,0.000761,6e-06,5.66666666666667e-06,9e-06,9.66666666666667e-06,1.16666666666667e-05
iyAncNigr1,0.0427555036691127,0.390501334222815,0.510311874583055,0.00807505003335557,0.0093809206137425,0.0036844563042028,0.0309633088725817,0.00106937958639093,0.00209973315543696,7.00466977985324e-06,2.53502334889927e-05,0.000117411607738492,0.000830887258172115,4.96997998665777e-05,2.20146764509673e-05,5.33689126084056e-06,7.93862575050033e-05,1.26751167444963e-05,8.67244829886591e-06
iyAndBuce1,0.00873915943962642,0.386162775183456,0.580313208805871,0.00257104736490994,0.00440527018012008,0.0132228152101401,0.00162174783188793,0.00149833222148099,0.00107271514342895,2.40160106737825e-05,1.56771180787191e-05,1.26751167444963e-05,0.000180120080053369,4.83655770513676e-05,4.33622414943296e-06,2.20146764509673e-05,6.00400266844563e-06,6.90460306871248e-05,1.06737825216811e-05
iyAndDors1,0.00669966666666667,0.276160666666667,0.699464,0.00413766666666667,0.004236,0.00604166666666667,0.00130166666666667,0.00107666666666667,0.00024,2.06666666666667e-05,8.33333333333333e-06,0.000113666666666667,8.03333333333333e-05,3.36666666666667e-05,4.56666666666667e-05,5.3e-05,4.16666666666667e-05,0.000189,5.6e-05
iyAndFulv1,0.0181473824608203,0.378806935645215,0.56042414138046,0.00275925308436145,0.0073404468156052,0.0129866622207402,0.00219206402134045,0.0152847615871957,0.000411470490163388,1.00033344448149e-06,6.00200066688896e-06,4.53484494831611e-05,0.000662887629209737,1.26708902967656e-05,0.000736578859619873,2.13404468156052e-05,2.43414471490497e-05,0.000120706902300767,1.60053351117039e-05
iyAndHaem1,0.00641033333333333,0.299995333333333,0.66912,0.00529366666666667,0.00723566666666667,0.00769133333333333,0.002308,0.00112233333333333,0.000264,3.33333333333333e-07,3.76666666666667e-05,1.83333333333333e-05,3e-04,3.56666666666667e-05,3.5e-05,8.33333333333333e-06,3.5e-05,7.3e-05,1.6e-05
iyAndHatt1,0.1475004995005,0.277380286380286,0.530583083583084,0.00471694971694972,0.0152064602064602,0.0133876123876124,0.00510955710955711,0.00203563103563104,0.000151182151182151,3.33000333000333e-07,7.15950715950716e-05,7.49250749250749e-05,0.00185581085581086,0.000472860472860473,0.00123676323676324,0,4.32900432900433e-06,0.000197802197802198,1.43190143190143e-05
iyAndMinu1,0.00628561895228562,0.235016349683016,0.735671338004671,0.00434300967634301,0.00834267600934268,0.00654487821154488,0.00154287620954288,0.00165799132465799,0.000181514848181515,2.8028028028028e-05,1.4014014014014e-05,9.00900900900901e-06,8.20820820820821e-05,2.06873540206874e-05,8.04137470804137e-05,5.43877210543877e-05,1.26793460126793e-05,8.74207540874208e-05,2.5025025025025e-05
iyAnoNige1,0.0127346666666667,0.233735333333333,0.726443,0.00580166666666667,0.004632,0.008686,0.00437833333333333,0.00131433333333333,0.000196666666666667,8.26666666666667e-05,3.16666666666667e-05,6.7e-05,9.3e-05,0.000109333333333333,0.000245,0.000196666666666667,8.83333333333333e-05,0.00102666666666667,0.000137666666666667
iyAthRosa1,0.0882682439186938,0.116652782405865,0.350281906031323,0.149822059313562,0.00434121959346884,0.00815728090636455,0.236001999333555,0.000667110963012329,0.0452342552482506,2.96567810729757e-05,7.83072309230257e-05,0.000167944018660447,2.73242252582473e-05,0.00021192935688104,1.03298900366544e-05,1.16627790736421e-05,3.13228923692103e-05,0,4.66511162945685e-06
iyAthRosa1.iyAthRosa2,0.0953036666666667,0.127805,0.325298,0.154088666666667,0.004742,0.009223,0.252736,0.000691333333333333,0.0296016666666667,2.33333333333333e-06,2.9e-05,0.000138333333333333,5.86666666666667e-05,0.000237666666666667,4.66666666666667e-06,7.33333333333333e-06,3.33333333333333e-07,2.46666666666667e-05,7.66666666666667e-06
iyBomHort1,0.317993002332556,0.0984388537154282,0.32089836721093,0.0366297900699767,0.0103762079306898,0.207771076307897,0.00226091302899034,0.00325724758413862,0.00166277907364212,0.000121626124625125,1.93268910363212e-05,3.6321226257914e-05,0.000106964345218261,0.000323892035988004,3.2322559146951e-05,2.99900033322226e-06,2.99900033322226e-05,5.33155614795068e-06,3.29890036654449e-05
iyBomPasc1,0.00403404539385848,0.0877626835781041,0.839251668891856,0.0193437917222964,0.0232857142857143,0.0204125500667557,0.00314185580774366,0.00218391188251001,0.000225300400534045,6.97596795727637e-05,5.34045393858478e-06,0.000117823765020027,3.70493991989319e-05,3.1041388518024e-05,1.10146862483311e-05,2.30307076101469e-05,3.33778371161549e-07,5.24032042723632e-05,1.06809078771696e-05
iyBomPrat1,0.00379659886628876,0.118550183394465,0.799132710903635,0.00421473824608203,0.00501867289096365,0.0647179059686562,0.00138546182060687,0.00242247415805268,0.000346448816272091,3.46782260753585e-05,1.16705568522841e-05,0.000219406468822941,4.83494498166055e-05,2.93431143714572e-05,1.03367789263088e-05,7.33577859286429e-06,0,2.70090030010003e-05,2.66755585195065e-05
iyBomTerr1,0.00575774741752749,0.0796567810729757,0.837197934021993,0.00576474508497168,0.0151546151282906,0.0489120293235588,0.00355481506164612,0.00299800066644452,0.000445851382872376,2.59913362212596e-05,9.99666777740753e-07,0.000191269576807731,0.000113295568143952,2.0326557814062e-05,9.53015661446185e-05,8.99700099966678e-06,3.43218927024325e-05,4.93168943685438e-05,1.76607797400866e-05
iyBuaLabo1,0.1389363757495,0.385814457028648,0.3735636242505,0.0521115922718188,0.00422085276482345,0.00425449700199867,0.0110173217854763,0.00114223850766156,0.000245502998001332,2.33177881412392e-05,3.99733510992672e-06,8.22784810126582e-05,3.79746835443038e-05,0.0282944703530979,3.06462358427715e-05,3.86409060626249e-05,2.73151232511659e-05,5.99600266489007e-06,0.00014890073284477
iyCamRapt1,0.128872539205873,0.307255922589256,0.378454120787454,0.0359993326659993,0.012012012012012,0.00205338672005339,0.119055722389056,0.000745412078745412,0.000121788455121788,4.33767100433767e-06,3.26993660326994e-05,0.000102102102102102,3.03636970303637e-05,0.0151057724391058,3.33667000333667e-07,1.16783450116783e-05,2.002002002002e-06,7.00700700700701e-05,7.04037370704037e-05
iyCerRyby1,0.016900399733511,0.304435376415723,0.659674883411059,0.00168587608261159,0.00211225849433711,0.00951232511658894,0.00247934710193205,0.00249467021985343,0.000418387741505663,2.46502331778814e-05,3.39773484343771e-05,1.03264490339773e-05,2.73151232511659e-05,2.09860093271153e-05,8.59427048634244e-05,2.33177881412392e-06,2.36508994003997e-05,3.69753497668221e-05,2.03197868087941e-05
iyCliInci1,0.129658666666667,0.32836,0.430698666666667,0.00682533333333333,0.00551933333333333,0.00304233333333333,0.0667573333333333,0.000764333333333333,0.000211333333333333,1.16666666666667e-05,0.000113666666666667,1.23333333333333e-05,4.73333333333333e-05,0.027786,2.2e-05,1.26666666666667e-05,4.76666666666667e-05,3.06666666666667e-05,7.86666666666667e-05
iyCoeConi1,0.0086444296197465,0.206058038692462,0.702491661107405,0.00332254836557705,0.00359606404269513,0.0713218812541695,0.00183522348232155,0.00186657771847899,7.83855903935957e-05,7.90527018012008e-05,1.23415610406938e-05,1.56771180787191e-05,8.93929286190794e-05,2.43495663775851e-05,0.000223815877251501,3.43562374916611e-05,0.000110406937958639,0.000138759172781855,5.70380253502335e-05
iyDolMedi1,0.0059603861517976,0.288804926764314,0.15877396804261,0.0457713049267643,0.122849866844208,0.0890412782956059,0.00586018641810919,0.00204061251664447,0.279648135818908,2.06391478029294e-05,5.62583222370173e-05,0.000958055925432756,9.0878828229028e-05,3.29560585885486e-05,3.09587217043941e-05,7.65645805592543e-06,7.32356857523302e-06,3.36218375499334e-05,1.09853528628495e-05
iyEctCont1,0.145683438853715,0.117804731756081,0.720045984671776,0.00395368210596468,0.00372242585804732,0.00300899700099967,0.00233222259246918,0.000534155281572809,0.000219260246584472,2.16594468510496e-05,4.66511162945685e-05,0.000149283572142619,2.4325224925025e-05,3.76541152949017e-05,0.000187937354215262,3.6321226257914e-05,0.0012059313562146,0.000838720426524492,0.000146617794068644
iyEctLitu1,0.00798666666666667,0.113650666666667,0.280171333333333,0.0567693333333333,0.0337283333333333,0.204886,0.03789,0.003352,0.000385,0.001118,6e-05,0.000813,0.000108,5.26666666666667e-05,7e-06,0.000375666666666667,7.36666666666667e-05,0.25838,0.000192666666666667
iyIchXant1,0.0435453031312458,0.296483677548301,0.552740173217855,0.0310309793471019,0.00883577614923384,0.00606029313790806,0.0138677548301133,0.00092238507661559,0.000111592271818787,2.36508994003997e-05,7.2618254497002e-05,5.5962691538974e-05,6.66222518321119e-05,0.0460133244503664,1.39906728847435e-05,2.66489007328448e-06,4.69686875416389e-05,2.33177881412392e-06,0.000103930712858095
iyLasLatv2,0.016375,0.247969,0.291112,0.016877,0.0289456666666667,0.078215,0.00102766666666667,0.00177966666666667,8.43333333333333e-05,0.000282666666666667,2.26666666666667e-05,7.83333333333333e-05,0.00200633333333333,0.000136,0.312532666666667,5.56666666666667e-05,0.00219166666666667,0.000184333333333333,0.000124333333333333
iyLasMori1,0.00912249666221629,0.134719292389853,0.276955607476636,0.0301118157543391,0.0538324432576769,0.171845460614152,0.00146361815754339,0.0142179572763685,0.0299926568758344,3.33778371161549e-07,1.06809078771696e-05,0.000710614152202937,0.000338117489986649,0.000126835781041389,0.00130674232309746,4.8064085447263e-05,0.275150200267023,3.67156208277704e-05,1.0347129506008e-05
iyLasPaux1,0.024417278185457,0.300445963975984,0.646015343562375,0.00164543028685791,0.00232821881254169,0.00908639092728486,0.0124546364242829,0.00253468979319546,0.000505336891260841,1.63442294863242e-05,8.27218145430287e-05,1.03402268178786e-05,6.37091394262842e-05,6.30420280186791e-05,0.000103735823882588,5.00333555703803e-05,6.60440293529019e-05,8.20547031354236e-05,2.8685790527018e-05
iyMegLign1,0.034416,0.367916,0.576806333333333,0.00175433333333333,0.002308,0.010603,0.003489,0.00118766666666667,0.000304,1.86666666666667e-05,2e-05,2.8e-05,0.000506,5.03333333333333e-05,0.000243666666666667,4.16666666666667e-05,8.63333333333333e-05,0.000170666666666667,5.03333333333333e-05
iyMegWill1,0.034808936312104,0.32242414138046,0.630517505835278,0.000994664888296099,0.00138679559853284,0.00355085028342781,0.00364988329443148,0.000629876625541847,0.000125375125041681,1.33377792597533e-06,3.66788929643214e-05,2.5675225075025e-05,0.000844948316105368,2.7675891963988e-05,0.000716905635211737,7.63587862620874e-05,4.03467822607536e-05,0.000117039013004335,2.50083361120373e-05
iyMimDahl1,0.0143411137045682,0.137012670890297,0.302126042014005,0.102499166388796,0.0163571190396799,0.118199399799933,0.00108736245415138,0.0203751250416806,0.000118039346448816,0,1.06702234078026e-05,0.000105701900633545,0.000338779593197733,2.00066688896299e-05,0.000311770590196732,0.285624874958319,0.000129043014338113,0.000326775591863955,0.0010163387795932
iyNetDila1,0.248139,0.358386,0.372307666666667,0.005497,0.00519466666666667,0.00281733333333333,0.00411233333333333,0.000877333333333333,0.000543333333333333,1.96666666666667e-05,6.33333333333333e-05,6.8e-05,3.43333333333333e-05,0.00178066666666667,3.66666666666667e-05,8.63333333333333e-05,3.33333333333333e-06,1e-06,3.2e-05
iyNomFabr1,0.00799499666444296,0.270197798532355,0.66600700466978,0.00160707138092061,0.00299699799866578,0.044847898599066,0.0023679119412942,0.0019733155436958,0.000314876584389593,7.6717811874583e-06,6.00400266844563e-06,2.83522348232155e-05,0.00129986657771848,2.80186791194129e-05,0.000131754503002001,1.30086724482989e-05,5.30353569046031e-05,8.33889259506337e-05,4.10273515677118e-05
iyNomFuca1,0.0116028676225408,0.0967635878626209,0.764947315771924,0.00640046682227409,0.00619139713237746,0.1071027009003,0.00396265421807269,0.00203901300433478,0.000227409136378793,4.96832277425809e-05,2.33411137045682e-05,2.10070023341114e-05,0.000113371123707903,2.70090030010003e-05,0.000120706902300767,0.000195065021673891,0,0.000120373457819273,9.20306768922974e-05
iyNysSpin1,0.0456410940627085,0.154607071380921,0.732418612408272,0.0310723815877251,0.0187191460973983,0.00912808539026017,0.00436290860573716,0.00285690460306871,0.000177118078719146,1.76784523015344e-05,4.83655770513676e-05,2.10140093395597e-05,0.000404936624416278,1.73448965977318e-05,0.000270513675783856,7.00466977985324e-06,2.50166777851901e-05,0.000171447631754503,3.33555703802535e-05
iyOphLute1,0.0891086304565145,0.268804065311563,0.56892035988004,0.0137614128623792,0.0090646451182939,0.00345084971676108,0.0230589803398867,0.00106997667444185,8.86371209596801e-05,2.8323892035988e-05,9.76341219593469e-05,0.000193268910363212,3.39886704431856e-05,0.022167277574142,2.59913362212596e-05,3.33222259246918e-07,1.49950016661113e-05,2.99900033322226e-06,0.000107630789736754
iyPemLugu1,0.00105835278426142,0.0253024341447149,0.0202947649216405,0.00137679226408803,0.00195365121707236,0.00271290430143381,0.000605201733911304,0.000789596532177392,0.000197399133044348,0.945546182060687,6.66888962987663e-06,2.3674558186062e-05,3.76792264088029e-05,3.23441147049016e-05,1.33377792597533e-06,5.00166722240747e-06,9.00300100033344e-06,4.36812270756919e-05,3.33444481493831e-06
iyRhoChlo1,0.133842438374417,0.0992631578947368,0.447058294470353,0.0633864090606262,0.0543001332445037,0.00299367088607595,0.197135576282478,0.000900399733510993,0.000671885409726849,1.99866755496336e-06,3.3311125916056e-06,0.000130579613590939,5.72951365756163e-05,9.72684876748834e-05,1.49900066622252e-05,5.32978014656895e-05,1.49900066622252e-05,2.89806795469687e-05,4.53031312458361e-05
iyStePhae1,0.004793,0.289004333333333,0.67935,0.003992,0.00583933333333333,0.00984866666666667,0.00450266666666667,0.00148033333333333,0.000901,1.93333333333333e-05,2.03333333333333e-05,1.86666666666667e-05,0.000167666666666667,3.83333333333333e-05,4.66666666666667e-06,0,3.33333333333333e-06,9e-06,7.33333333333333e-06
iyTenMeso1,0.152671333333333,0.206729333333333,0.385405666666667,0.015802,0.102429333333333,0.00279566666666667,0.129041666666667,0.001585,0.003217,4.66666666666667e-06,2.33333333333333e-05,0.000102666666666667,4.4e-05,4e-05,2.6e-05,8.33333333333333e-06,3.76666666666667e-05,8.33333333333333e-06,2.8e-05
iyTenNoth1,0.16784143904064,0.18537308461026,0.281520986009327,0.025757161892072,0.096228181212525,0.00232045303131246,0.237371085942705,0.00217488341105929,0.00101832111925383,6.32911392405063e-06,6.79546968687542e-05,0.000117921385742838,3.23117921385743e-05,2.59826782145237e-05,1.63224516988674e-05,4.53031312458361e-05,6.36242504996669e-05,0,1.86542305129913e-05
iyTipFemo1,0.00523074358119373,0.144292097365789,0.77812937645882,0.0365198399466489,0.0244994998332778,0.00639079693231077,0.00253284428142714,0.0014054684894965,0.000499833277759253,0.000120706902300767,2.80093364454818e-05,9.73657885961987e-05,4.23474491497166e-05,2.7675891963988e-05,4.70156718906302e-05,2.33411137045682e-06,3.50116705568523e-05,7.20240080026676e-05,2.70090030010003e-05
iyVesCrab1,0.0229556370913943,0.65793595730487,0.178143095396931,0.00206204136090727,0.00387791861240827,0.0174259506337558,0.00129853235490327,0.00182454969979987,0.114180453635757,6.40426951300867e-05,4.33622414943296e-05,3.66911274182789e-05,2.03468979319546e-05,5.13675783855904e-05,5.53702468312208e-05,1.9346230820547e-05,2.33488992661775e-06,3.00200133422282e-06,0
iyVesGerm1,0.00731922692435855,0.116923025658114,0.611285238253915,0.00811962679106964,0.00727624125291569,0.00570043318893702,0.003215928023992,0.000609796734421859,0.239251916027991,3.33222259246918e-06,4.36521159613462e-05,2.66577807397534e-05,1.86604465178274e-05,7.39753415528157e-05,4.99833388870377e-05,1.99933355548151e-06,8.66377874041986e-06,1.13295568143952e-05,6.03132289236921e-05
iyVesVulg1,0.00461033333333333,0.0905093333333333,0.58646,0.0386386666666667,0.027394,0.00449766666666667,0.00441633333333333,0.001115,0.242081,0,1.2e-05,5.56666666666667e-05,8.76666666666667e-05,3.33333333333333e-05,9.33333333333333e-06,1e-05,7.66666666666667e-06,3.36666666666667e-05,2.83333333333333e-05
iyVesVulg1.iyVesVulg2,0.0489333111037012,0.119579526508836,0.652911637212404,0.0161927309103034,0.0114278092697566,0.00207902634211404,0.00324808269423141,0.000607535845281761,0.144736245415138,1.06702234078026e-05,3.10103367789263e-05,7.06902300766922e-05,6.83561187062354e-05,6.73557852617539e-05,1.66722240746916e-06,4.00133377792597e-06,1.66722240746916e-06,1.00033344448149e-06,2.7675891963988e-05
iyVesVulg1.iyVesVulg3,0.0492322559146951,0.120742419193602,0.64983638787071,0.0155184938353882,0.0128840386537821,0.00170576474508497,0.00332222592469177,0.000699766744418527,0.145806064645118,1.2329223592136e-05,2.36587804065312e-05,5.89803398867044e-05,6.76441186271243e-05,4.56514495168277e-05,1.46617794068644e-05,9.99666777740753e-07,2.63245584805065e-05,6.66444518493835e-07,1.66611129623459e-06
iyVesVulg1.iyVesVulg5,0.00422810522810523,0.0913120213120213,0.614990675990676,0.0278371628371628,0.0356560106560107,0.0103842823842824,0.00412121212121212,0.000932067932067932,0.210289044289044,0,1.83150183150183e-05,3.1968031968032e-05,4.6953046953047e-05,5.46120546120546e-05,1.76490176490177e-05,2.53080253080253e-05,6.66000666000666e-07,2.73060273060273e-05,2.66400266400266e-05
jaDiaLine6,0.00682782782782783,0.354304971638305,0.462167167167167,0.0498648648648649,0.0658151484818151,0.0492242242242242,0.00358558558558559,0.00760393727060394,0.000102769436102769,0,0.00021021021021021,6.43977310643977e-05,4.9049049049049e-05,6.23957290623957e-05,7.34067400734067e-05,2.03536870203537e-05,1.001001001001e-05,7.34067400734067e-06,6.33967300633967e-06
jaMetSeni4,0.006865,0.430946666666667,0.394602666666667,0.0834496666666667,0.0417206666666667,0.0254656666666667,0.00814033333333333,0.00794,0.000335333333333333,2.66666666666667e-06,9.76666666666667e-05,0.000124,0.000139333333333333,2.3e-05,3.93333333333333e-05,3.16666666666667e-05,4.66666666666667e-06,2.13333333333333e-05,5.03333333333333e-05
jaNemVect1,0.00776551034022682,0.432904936624416,0.278166777851901,0.0633822548365577,0.0212178118745831,0.04502368245497,0.137666777851901,0.0132388258839226,0.000262508338892595,3.00200133422282e-06,2.00133422281521e-05,5.63709139426284e-05,0.000110740493662442,9.93995997331554e-05,2.06804536357572e-05,6.33755837224817e-06,1.00066711140761e-05,2.43495663775851e-05,2.00133422281521e-05
jhCanCock6,0.378626084056037,0.272606070713809,0.169217811874583,0.050608072048032,0.0235643762508339,0.079559039359573,0.00992428285523683,0.00178218812541694,7.1714476317545e-05,1.00066711140761e-06,0.00240893929286191,0.000585723815877252,0.00167411607738492,0.000578052034689793,0.00686024016010674,2.66844563042028e-06,0.00105603735823883,0.000176784523015344,0.000696797865243496
jrHalOcto1,0.012190793862575,0.318443295530354,0.351056370913943,0.0236410940627085,0.274725817211474,0.0151117411607738,0.00215877251501001,0.00218512341561041,0.000120413609072715,1.00066711140761e-06,1.90126751167445e-05,0.000119079386257505,4.46964643095397e-05,2.90193462308205e-05,6.40426951300867e-05,3.83589059372915e-05,6.6711140760507e-07,1.66777851901268e-05,3.40226817878586e-05
kaAplTurb1,0.0147137620793069,0.290364878373875,0.512714095301566,0.0131936021326225,0.0748050649783406,0.0123978673775408,0.0806601132955681,0.00069943352215928,0.000125624791736088,3.99866711096301e-06,2.73242252582473e-05,4.89836721092969e-05,0.000156614461846051,2.23258913695435e-05,1.29956681106298e-05,2.33255581472842e-06,6.99766744418527e-06,1.43285571476175e-05,2.96567810729757e-05
kaAscMent1,0.00332079866888519,0.601425956738769,0.302615973377704,0.00997237936772047,0.0164232945091514,0.0150985024958403,0.0139054908485857,0.00177703826955075,0.000133777038269551,9.31780366056572e-06,0.0350835274542429,1.5973377703827e-05,0.000104825291181364,4.69217970049917e-05,1.39767054908486e-05,4.99168053244592e-06,1.66389351081531e-05,4.3261231281198e-06,2.62895174708819e-05
kaClaLepa1,0.0115520346897932,0.305657771847899,0.499534022681788,0.0451467645096731,0.100474983322215,0.032449299533022,0.00339926617745163,0.0013028685790527,0.000142428285523682,3.26884589726484e-05,2.60173448965977e-05,2.46831220813876e-05,3.46897931954636e-05,3.3689126084056e-05,0,5.6704469646431e-05,6.03735823882588e-05,5.83722481654436e-05,1.33422281521014e-05
kcLamFluv1,0.00894,0.503503666666667,0.231307666666667,0.104767333333333,0.053275,0.00414166666666667,0.00706,0.082938,0.000983,3.33333333333333e-06,1.6e-05,0.001858,0.000188333333333333,0.000901666666666667,7.33333333333333e-06,5e-06,9e-05,1e-05,4e-06
laTriPals1,0.00419260246584472,0.0834301899366878,0.3563008997001,0.09450883038987,0.451669443518827,0.00277907364211929,0.00142885704765078,0.00520626457847384,8.33055648117294e-05,1.66611129623459e-06,6.33122292569144e-06,4.89836721092969e-05,3.86537820726425e-05,9.73008997001e-05,2.29923358880373e-05,4.79840053315561e-05,2.0326557814062e-05,3.33222259246918e-06,0.000112962345884705
lpBroSter1,0.175376917945297,0.100836224149433,0.332018679119413,0.180758172114743,0.101657438292195,0.00273048699132755,0.00326017344896598,0.101154769846564,7.37158105403602e-05,2.00133422281521e-06,0.000315877251501001,0.000758172114743162,0.000710807204803202,4.40293529019346e-05,9.10607071380921e-05,3.33555703802535e-07,0.000173782521681121,2.03468979319546e-05,1.70113408939293e-05
lpCarAren1,0.00231577192397466,0.242529509836612,0.231945648549516,0.0872960986995665,0.368710236745582,0.00656085361787262,0.00855485161720573,0.0513374458152718,0.000453817939313104,1.13371123707903e-05,2.46748916305435e-05,1.93397799266422e-05,0.000143381127042347,7.06902300766922e-05,8.00266755585195e-06,1.30043347782594e-05,0,0,5.3351117039013e-06
lpCarDepa1,0.0121726666666667,0.102287333333333,0.257153333333333,0.275098,0.0198506666666667,0.018364,0.00124433333333333,0.169915666666667,0.001616,4.23333333333333e-05,6.66666666666667e-07,2.46666666666667e-05,0.141728333333333,0.000159,1.66666666666667e-06,9.23333333333333e-05,6.66666666666667e-06,0.000149333333333333,9.3e-05
lpCarRost1,0.00863417890520694,0.196104472630174,0.301384512683578,0.10454873164219,0.277621829105474,0.00234012016021362,0.0134589452603471,0.0953107476635514,0.000213951935914553,2.87049399198932e-05,1.53538050734312e-05,3.90520694259012e-05,9.14552736982644e-05,0.000123164218958611,3.00400534045394e-06,5.00667556742323e-06,5.57409879839786e-05,1.80240320427236e-05,3.00400534045394e-06
lpCarSylv1,0.00389796598866289,0.12494864954985,0.261220073357786,0.085161387129043,0.294200733577859,0.00171657219073024,0.0901970656885629,0.136364788262754,0.000812270756918973,6.00200066688896e-06,1.80060020006669e-05,4.76825608536179e-05,8.13604534844948e-05,0.00126975658552851,2.3674558186062e-05,4.33477825941981e-06,6.00200066688896e-06,1.20040013337779e-05,1.16705568522841e-05
lpJunEffu1,0.134723056389723,0.238577243910577,0.247104771438105,0.0753336670003337,0.19634034034034,0.089627961294628,0.0018712045378712,0.00575508842175509,0.00984150817484151,2.66933600266934e-06,8.34167500834168e-06,3.13646980313647e-05,0.000268601935268602,0.000371705038371705,1.1011011011011e-05,3.06973640306974e-05,4.87153820487154e-05,3.53687020353687e-05,1.66833500166834e-05
lpLuzSylv1,0.00621192935688104,0.276028657114295,0.263205598133955,0.0602082639120293,0.212031656114628,0.0637767410863046,0.0014651782739087,0.116086304565145,9.26357880706431e-05,2.66577807397534e-05,1.39953348883705e-05,2.0326557814062e-05,0.000318560479840053,9.3302232589137e-05,0.000102299233588804,1.46617794068644e-05,1.66611129623459e-06,0.000298900366544485,2.66577807397534e-06
lpPhrAust1,0.00682649315982649,0.0986256256256256,0.365027360694027,0.238022022022022,0.169124124124124,0.00506206206206206,0.00129029029029029,0.115369369369369,0.000148815482148815,2.002002002002e-06,3.53687020353687e-05,4.33767100433767e-05,8.90890890890891e-05,0.0003003003003003,2.002002002002e-06,4.67133800467134e-06,1.46813480146813e-05,1.001001001001e-05,2.33566900233567e-06
lpSchLacu1,0.00753569046030687,0.3527368245497,0.283942628418946,0.065469646430954,0.19892194796531,0.00354269513008672,0.00122014676450967,0.0860697131420947,0.000337891927951968,3.00200133422282e-06,1.06737825216811e-05,2.16811207471648e-05,3.33555703802535e-06,1.83455637091394e-05,5.40360240160107e-05,3.13542361574383e-05,2.23482321547698e-05,2.10140093395597e-05,3.70246831220814e-05
