,0,1,2,3,4,5,6,7,8,9,10,11,12
idSyrPipi1.idSyrPipi2,0.0111856047984005,0.955426857714095,0.00202499166944352,0.0036271242919027,0.0185918027324225,0.00865578140619793,0.000214595134955015,0.0001242919026991,2.29923358880373e-05,6.4978340553149e-05,5.46484505164945e-05,2.33255581472842e-06,3.99866711096301e-06
idSyrPipi1.idSyrPipi5,0.0109903397734843,0.956845769487009,0.0021309127248501,0.0034653564290473,0.0183034643570953,0.00784510326449034,0.000237175216522318,8.86075949367089e-05,2.69820119920053e-05,2.03197868087941e-05,2.46502331778814e-05,1.46568954030646e-05,6.66222518321119e-06
idSyrPipi1.idSyrPipi6,0.011078307230923,0.958464178607131,0.00202799066977674,0.00329223592135955,0.0180046651116295,0.00667577474175275,0.000229256914361879,4.53182272575808e-05,5.29823392202599e-05,2.49916694435188e-05,1.69943352215928e-05,8.63045651449517e-05,9.99666777740753e-07
idSyrPipi1.idSyrPipi7,0.0115060040026684,0.956067378252168,0.00217511674449633,0.00378552368245497,0.019025350233489,0.00715643762508339,0.0001711140760507,3.46897931954636e-05,2.53502334889927e-05,5.00333555703803e-06,2.90193462308205e-05,7.6717811874583e-06,1.13408939292862e-05
idSyrPipi1.idSyrPipi8,0.0115048349449817,0.957142380793598,0.00216338779593198,0.00342014004668223,0.0183921307102367,0.00702734244748249,0.000183394464821607,8.5028342780927e-05,2.33411137045682e-06,1.63387795931977e-05,1.06702234078026e-05,3.23441147049016e-05,1.9673224408136e-05
idSyrPipi1.idSyrPipi9,0.0112575909242576,0.957857524190858,0.00206206206206206,0.00308441775108442,0.0184741408074741,0.00692092092092092,0.00015382048715382,2.16883550216884e-05,1.9019019019019e-05,2.6026026026026e-05,6.97364030697364e-05,4.1041041041041e-05,1.2012012012012e-05
idSyrPipi1.idSyrPipi10,0.0110679773408864,0.958413862045985,0.00192102632455848,0.00299033655448184,0.0176657780739753,0.00737554148617128,0.000294901699433522,8.56381206264578e-05,1.09963345551483e-05,5.33155614795068e-06,3.2322559146951e-05,4.93168943685438e-05,8.69710096634455e-05
idSyrPipi1.idSyrPipi11,0.0103184394798266,0.957981993997999,0.00207535845281761,0.00361753917972658,0.0184838279426475,0.00722474158052684,0.00017405801933978,2.5675225075025e-05,1.26708902967656e-05,4.33477825941981e-05,2.26742247415805e-05,1.06702234078026e-05,9.00300100033344e-06
idTacFera2,0.0284161946017994,0.934262579140287,0.00212595801399533,0.00302065978007331,0.0302472509163612,0.00159013662112629,0.000217594135288237,3.49883372209264e-05,2.09930023325558e-05,7.99733422192602e-06,4.56514495168277e-05,3.99866711096301e-06,5.99800066644452e-06
idTacLuri1,0.0283293333333333,0.916872666666667,0.00187933333333333,0.00415966666666667,0.0469343333333333,0.001253,0.00043,6.6e-05,1.23333333333333e-05,2.66666666666667e-06,1.3e-05,1.43333333333333e-05,3.33333333333333e-05
idTheAcut1,0.00666866666666667,0.914465333333333,0.002943,0.004372,0.0699966666666667,0.001205,9.06666666666667e-05,0.000100333333333333,1.56666666666667e-05,7.33333333333333e-06,3.8e-05,7.96666666666667e-05,1.76666666666667e-05
idTheAtra2,0.0345243333333333,0.935177,0.001732,0.00183766666666667,0.013243,0.013188,0.000150333333333333,3.2e-05,8.33333333333333e-06,3.33333333333333e-05,1e-06,5.43333333333333e-05,1.86666666666667e-05
idTheSoli1,0.0258502334889927,0.925530353569046,0.00491694462975317,0.00896864576384256,0.0330190126751167,0.00137458305537025,0.000183789192795197,9.30620413609073e-05,3.56904603068712e-05,2.66844563042028e-06,1.40093395597065e-05,8.00533689126084e-06,3.00200133422282e-06
idVolInan1,0.0197119039679893,0.873518506168723,0.00489463154384795,0.014808936312104,0.0453377792597532,0.0413244414804935,0.000200733577859286,9.20306768922974e-05,6.33544514838279e-06,5.50183394464822e-05,4.76825608536179e-05,2.00066688896299e-06,0
idVolInfl1,0.0149126084056037,0.937169112741828,0.00743962641761174,0.0089866577718479,0.0251417611741161,0.00377451634422949,0.000235156771180787,0.00228152101400934,2.20146764509673e-05,5.00333555703803e-06,1.83455637091394e-05,5.33689126084056e-06,8.33889259506338e-06
idXanPedi1,0.0265443037974684,0.907303464357095,0.00224450366422385,0.00422418387741506,0.058271818787475,0.00100866089273817,0.000123917388407728,3.9307128580946e-05,7.06195869420386e-05,2.13191205862758e-05,0,8.16122584943371e-05,6.62891405729514e-05
idXylSylv2,0.00643381127042347,0.877719573191064,0.00382994331443815,0.00546882294098033,0.096403801267089,0.00969423141047016,0.000217405801933978,5.66855618539513e-05,4.76825608536179e-05,2.9676558852951e-05,5.3351117039013e-05,3.13437812604201e-05,1.36712237412471e-05
ihAcaHaem1,0.00618293902032656,0.71554448517161,0.128974341886038,0.0223282239253582,0.106347217594135,0.0192362545818061,7.33088970343219e-05,1.96601132955681e-05,3.99866711096301e-06,0.000103965344885038,2.56581139620127e-05,0.00016861046317894,0.00099133622125958
ihAelAcum1,0.0116134621792736,0.884211596134622,0.0252422525824725,0.0134751749416861,0.0606964345218261,0.00388403865378207,0.00026591136287904,3.2322559146951e-05,0.000273908697100966,7.99733422192602e-05,4.89836721092969e-05,7.86404531822726e-05,9.73008997001e-05
ihDrePlat2,0.00771052631578947,0.823223850766156,0.0707964690206529,0.0129923384410393,0.0396205862758161,0.044935709526982,0.00038674217188541,0.000148234510326449,1.33244503664224e-05,3.59760159893404e-05,1.09926715522985e-05,1.83211192538308e-05,0.00010692871419054
ihGonAcut1,0.0137014328557148,0.797186604465178,0.0796271242919027,0.00269310229923359,0.104347217594135,0.000943685438187271,0.000102965678107298,8.03065644785072e-05,6.73108963678774e-05,4.43185604798401e-05,0.000214261912695768,0.000836054648450517,0.000155614795068311
iiAthCine2,0.00489906728847435,0.944326449033977,0.0186725516322452,0.0208874083944037,0.00720219853431046,0.00135109926715523,0.000118587608261159,0.00248467688207861,1.89873417721519e-05,1.93204530313125e-05,1.53231179213857e-05,6.66222518321119e-07,3.66422385076616e-06
iiGlyPell1,0.0147476666666667,0.888121,0.056093,0.0203556666666667,0.016222,0.002067,0.001206,0.000899666666666667,0.000246,2.56666666666667e-05,9.66666666666667e-06,2e-06,4.66666666666667e-06
iiLimLuna2,0.0179923333333333,0.877660333333333,0.0270436666666667,0.0560786666666667,0.018008,0.00220766666666667,0.000630333333333333,0.000256333333333333,9.9e-05,2e-06,6.33333333333333e-06,6e-06,9.33333333333333e-06
iiLimMarm1,0.0052398401065956,0.886370086608927,0.0661858760826116,0.0234420386409061,0.0158441039307129,0.00191672218520986,0.000533977348434377,0.000294803464357095,9.69353764157229e-05,1.36575616255829e-05,4.29713524317122e-05,1.33244503664224e-06,1.76548967355097e-05
iiLimRhom1,0.00875990675990676,0.887717615717616,0.0552154512154512,0.0332117882117882,0.0112244422244422,0.00267732267732268,0.000591408591408591,0.000437229437229437,9.45720945720946e-05,3.1968031968032e-05,1.26540126540127e-05,1.4985014985015e-05,1.06560106560107e-05
ilAbrTril1,0.00413619713619714,0.937607392607393,0.00242157842157842,0.00295404595404595,0.00336630036630037,0.049015651015651,0.000188811188811189,6.06060606060606e-05,3.26340326340326e-05,6.66000666000666e-06,0.000109224109224109,3.86280386280386e-05,6.22710622710623e-05
ilAbrTrip1,0.00448016005335112,0.920645548516172,0.0027295765255085,0.00310536845615205,0.00375258419473158,0.0648292764254752,0.000278092697565855,3.33444481493831e-05,1.03367789263088e-05,2.40080026675559e-05,5.16838946315438e-05,4.06802267422474e-05,1.93397799266422e-05
ilAceEphe1,0.00406702234078026,0.979403801267089,0.00295198399466489,0.00322740913637879,0.00849083027675892,0.00142380793597866,0.000233077692564188,5.00166722240747e-05,1.46715571857286e-05,1.83394464821607e-05,3.43447815938646e-05,7.40246748916305e-05,1.06702234078026e-05
ilAchFlav2,0.0111843947982661,0.974938646215405,0.00223574524841614,0.00123674558186062,0.00874124708236079,0.000657552517505835,0.000123041013671224,0.000100700233411137,0.000270423474491497,0.000373124374791597,2.86762254084695e-05,6.63554518172724e-05,4.33477825941981e-05
ilAclCris2,0.01013491005996,0.968694203864091,0.00880279813457695,0.00520386409060626,0.00361292471685543,0.0030253164556962,0.000299133910726183,3.13124583610926e-05,2.96469020652898e-05,9.96002664890073e-05,4.09726848767488e-05,7.66155896069287e-06,1.76548967355097e-05
ilAclEmar1,0.0123264490339773,0.960378414390406,0.0099417055296469,0.00264856762158561,0.0126862091938708,0.0014053964023984,6.7288474350433e-05,8.82744836775483e-05,0.000322784810126582,7.86142571618921e-05,3.23117921385743e-05,2.29846768820786e-05,9.99333777481679e-07
ilAclLite1,0.0146551034022682,0.962419946631087,0.0120306871247498,0.0036844563042028,0.0049342895263509,0.00155503669112742,0.00018812541694463,0.000204803202134757,0.000164776517678452,0.000114076050700467,5.33689126084056e-06,1.10073382254837e-05,3.23549032688459e-05
ilAclSpar1,0.0152421718854097,0.972735842771486,0.00373251165889407,0.00317388407728181,0.0026545636242505,0.0017398401065956,0.00027981345769487,0.000123251165889407,2.36508994003997e-05,0.000100599600266489,0.00010692871419054,2.36508994003997e-05,6.32911392405063e-05
ilAcrAcer1,0.00428971962616822,0.979051068090788,0.00416121495327103,0.0055043391188251,0.00429572763684913,0.00225901201602136,0.000177903871829105,5.37383177570093e-05,3.33778371161549e-05,7.51001335113485e-05,3.20427236315087e-05,4.97329773030708e-05,1.7022696929239e-05
ilAcrLepo1,0.007557,0.969503333333333,0.009208,0.00653066666666667,0.00564633333333333,0.00120833333333333,0.000154333333333333,5.3e-05,4.63333333333333e-05,3.5e-05,7.66666666666667e-06,0,5e-05
ilAcrPsix1,0.00503233333333333,0.968053,0.00472733333333333,0.00693366666666667,0.00451733333333333,0.010423,6.83333333333333e-05,0.000121666666666667,6.4e-05,1.93333333333333e-05,4e-06,2.66666666666667e-05,9.33333333333333e-06
ilAcrSuav1,0.00371176274575142,0.867497834055315,0.00722992335888037,0.00872709096967677,0.00481572809063645,0.107399200266578,0.000272575808063979,0.00025724758413862,7.66411196267911e-06,2.89903365544818e-05,3.89870043318894e-05,1.03298900366544e-05,2.66577807397534e-06
ilAglIoxx1,0.00316427857380873,0.971724425191603,0.00420493168943685,0.00646851049650117,0.0122239253582139,0.00181006331222926,0.000214928357214262,7.19760079973342e-05,2.16594468510497e-05,2.13262245918027e-05,6.83105631456181e-05,4.66511162945685e-06,9.99666777740753e-07
ilAglUrti1,0.00629233333333333,0.978559666666667,0.00231533333333333,0.00383266666666667,0.006073,0.00255266666666667,0.000177,2.8e-05,9.7e-05,4.4e-05,1.43333333333333e-05,1.33333333333333e-06,1.26666666666667e-05
ilAgoAren1,0.00995166666666667,0.954112666666667,0.00885233333333333,0.00544166666666667,0.0181346666666667,0.00306733333333333,0.000156666666666667,8.8e-05,0.000115666666666667,2.13333333333333e-05,4.8e-05,6e-06,4e-06
ilAgoSubp1,0.00698966322107369,0.941416472157386,0.0227135711903968,0.0115755251750584,0.014595531843948,0.00240046682227409,0.000140713571190397,2.46748916305435e-05,5.76858952984328e-05,3.33444481493831e-07,5.10170056685562e-05,1.33377792597533e-05,2.10070023341114e-05
ilAgrAura1,0.00338653782072642,0.95471242919027,0.00868710429856714,0.0206601132955681,0.0109280239920027,0.00126191269576808,0.000192602465844718,0.000108630456514495,1.5994668443852e-05,1.53282239253582e-05,2.39920026657781e-05,1.99933355548151e-06,5.33155614795068e-06
ilAgrCirc1,0.00549466310873916,0.975833222148099,0.0055920613742495,0.00393795863909273,0.00704503002001334,0.001552368245497,0.000221480987324883,0.000129419613075384,4.63642428285524e-05,8.57238158772515e-05,3.13542361574383e-05,9.00600400266845e-06,2.13475650433622e-05
ilAgrLeuc1,0.00470509830056648,0.964037320893036,0.00914961679440187,0.0126891036321226,0.00495334888370543,0.00372009330223259,0.00044751749416861,0.000200599800066644,6.09796734421859e-05,9.66344551816061e-06,3.66544485171609e-06,2.99900033322226e-06,1.99933355548151e-05
ilAgrLota1,0.00547715905301767,0.955789596532177,0.0172090696898966,0.0135448482827609,0.00629609869956652,0.00130510170056686,0.000161720573524508,0.000121373791263755,3.1677225741914e-05,1.16705568522841e-05,1.33377792597533e-05,1.13371123707903e-05,2.70090030010003e-05
ilAgrMaci1,0.0043082305898034,0.973844051982672,0.00845284905031656,0.00488437187604132,0.00676274575141619,0.00121826057980673,0.000143618793735422,0.000146951016327891,7.03098967010996e-05,5.56481172942353e-05,2.4325224925025e-05,5.2649116961013e-05,3.59880039986671e-05
ilAgrMarg1,0.00302926504822082,0.958193215829731,0.00741935483870968,0.0185892916528101,0.0100518789491187,0.00237778516794147,0.000202527435982707,6.25207848353841e-05,2.69371466577985e-05,6.6511473229132e-07,2.19487861656136e-05,1.33022946458264e-06,2.32790156301962e-05
ilAgrTris1,0.0049609739826551,0.9369122748499,0.010190793862575,0.0192545030020013,0.00467845230153436,0.0234566377585057,0.000191127418278853,0.000299866577718479,1.16744496330887e-05,1.73448965977318e-05,7.00466977985324e-06,3.33555703802535e-06,1.60106737825217e-05
ilAllOxya1,0.00267798867798868,0.979417915417915,0.00515251415251415,0.00666666666666667,0.00403429903429903,0.0016003996003996,0.000134865134865135,5.42790542790543e-05,5.1948051948052e-05,5.72760572760573e-05,5.69430569430569e-05,7.42590742590743e-05,2.06460206460206e-05
ilAlsAesc1,0.00320639147802929,0.960030625832224,0.0123748335552597,0.0114187749667111,0.0111694407456724,0.00144107856191744,0.000289613848202397,2.26364846870839e-05,3.3288948069241e-06,4.32756324900133e-06,2.86284953395473e-05,3.3288948069241e-07,9.9866844207723e-06
ilAmpBerb1,0.00292466666666667,0.914133666666667,0.014025,0.0472386666666667,0.0202853333333333,0.000966,0.000262,3.26666666666667e-05,3.33333333333333e-05,6.06666666666667e-05,3.63333333333333e-05,6.66666666666667e-07,1e-06
ilAmpLuce6,0.00262137862137862,0.968891108891109,0.00595970695970696,0.00975957375957376,0.0101701631701632,0.00216217116217116,0.00020979020979021,3.72960372960373e-05,5.99400599400599e-05,1.86480186480186e-05,6.75990675990676e-05,2.13120213120213e-05,2.13120213120213e-05
ilAmpOcul1,0.00353733333333333,0.976794333333333,0.003665,0.00773166666666667,0.00615633333333333,0.00175966666666667,9.8e-05,4.66666666666667e-05,4.06666666666667e-05,1.06666666666667e-05,8.23333333333333e-05,6.96666666666667e-05,7.66666666666667e-06
ilAmpTrag2,0.00299467554076539,0.967930116472546,0.00938935108153078,0.0131294509151414,0.00517171381031614,0.000831613976705491,0.000226955074875208,5.52412645590682e-05,0.000105490848585691,3.82695507487521e-05,8.28618968386023e-05,4.12645590682196e-05,2.99500831946755e-06
ilAnaInnx2,0.00512404134711571,0.954050683561187,0.00298599533177726,0.00487995998666222,0.0070756918972991,0.0253337779259753,0.000248416138712904,0.000173057685895298,3.60120040013338e-05,5.5351783927976e-05,1.13371123707903e-05,2.3674558186062e-05,2.00066688896299e-06
ilAnoMund1,0.00253887220553887,0.964557223890557,0.00351885218551885,0.00456356356356356,0.0219933266599933,0.00231965298631965,0.000238905572238906,9.34267600934268e-05,2.66933600266934e-06,1.8018018018018e-05,2.1021021021021e-05,7.87454120787454e-05,5.57223890557224e-05
ilAntCard3,0.00402197802197802,0.97470695970696,0.00325674325674326,0.00415984015984016,0.0122664002664003,0.00106660006660007,0.000357975357975358,5.16150516150516e-05,2.86380286380286e-05,4.66200466200466e-06,2.46420246420246e-05,2.23110223110223e-05,3.16350316350316e-05
ilAntChix2,0.00283466666666667,0.97575,0.00578133333333333,0.00936633333333333,0.00447566666666667,0.001534,0.000108,5.63333333333333e-05,1.5e-05,4.3e-05,8.66666666666667e-06,1.46666666666667e-05,1.23333333333333e-05
ilAntDeri1,0.00426008669556519,0.964633211070357,0.00737879293097699,0.0033137712570857,0.0182930976992331,0.00172257419139713,0.000186728909636546,0.000113371123707903,5.3351117039013e-06,2.7675891963988e-05,6.00200066688896e-06,1.53384461487162e-05,4.40146715571857e-05
ilApaEpom1,0.0111199600133289,0.970408863712096,0.00478273908697101,0.00575541486171276,0.0036591136287904,0.00367444185271576,0.000142619126957681,0.00038053982005998,7.66411196267911e-06,3.66544485171609e-06,4.36521159613462e-05,1.89936687770743e-05,2.33255581472842e-06
ilApaMono1,0.002557,0.973946666666667,0.00438866666666667,0.008545,0.009242,0.000833666666666667,0.000248333333333333,2.03333333333333e-05,1.7e-05,3.9e-05,9.43333333333333e-05,5.96666666666667e-05,8.33333333333333e-06
ilApaSord1,0.00344614871623875,0.971575191730577,0.00413104368122708,0.00868756252084028,0.0105075025008336,0.00139079693231077,0.000151717239079693,2.5675225075025e-05,1.33377792597533e-06,2.33411137045682e-05,2.93431143714572e-05,2.50083361120373e-05,5.3351117039013e-06
ilApeSyri1,0.0115290193462308,0.971899266177452,0.0017104736490994,0.00280687124749833,0.00312174783188793,0.00820813875917278,0.000554703135423616,4.06937958639093e-05,2.70180120080053e-05,2.93529019346231e-05,3.23549032688459e-05,1.9346230820547e-05,2.10140093395597e-05
ilAplEffo1,0.00381854569713142,0.980561040693796,0.00303502334889927,0.00391260840560374,0.00579252835223482,0.00229386257505003,0.000424282855236825,4.736490993996e-05,2.00133422281521e-05,2.66844563042028e-05,2.8685790527018e-05,8.67244829886591e-06,3.06871247498332e-05
ilApoBetu1,0.0122036666666667,0.948043333333333,0.0156236666666667,0.013263,0.00545466666666667,0.00492366666666667,0.000223666666666667,3.56666666666667e-05,7.33333333333333e-06,0.000150666666666667,7.33333333333333e-06,3e-05,3.33333333333333e-05
ilApoBist1,0.00339153615461513,0.916794735088304,0.00235521492835721,0.00414928357214262,0.00591502832389204,0.0665744751749417,0.000439853382205931,0.000353882039320227,2.33255581472842e-05,1.66611129623459e-06,3.33222259246918e-07,0,6.66444518493835e-07
ilApoCapr1,0.0129826608869623,0.948735911970657,0.0147989329776592,0.0102420806935645,0.00649983327775925,0.00633344448149383,7.60253417805935e-05,0.000112370790263421,7.13571190396799e-05,4.10136712237412e-05,2.40080026675559e-05,3.40113371123708e-05,4.83494498166055e-05
ilApoCrat1,0.00572542485838054,0.96042052649117,0.00899766744418527,0.0125218260579807,0.00907064311896035,0.0023678773742086,0.000767410863045651,7.16427857380873e-05,4.33188937020993e-06,8.66377874041986e-06,3.66544485171609e-06,2.93235588137288e-05,1.09963345551483e-05
ilApoHisp1,0.00436878959653218,0.979447482494165,0.00272090696898966,0.00383461153717906,0.00753117705901967,0.00160320106702234,0.000310436812270757,6.66888962987663e-05,2.23407802600867e-05,2.20073357785929e-05,3.56785595198399e-05,2.00066688896299e-05,1.66722240746916e-05
ilApoLima1,0.00622902796271638,0.888941744340879,0.00428561917443409,0.00211717709720373,0.00513681757656458,0.0920189747003995,0.000148135818908122,0.000952729693741678,5.12649800266312e-05,3.66178428761651e-06,1.2982689747004e-05,4.36085219707057e-05,5.82556591211718e-05
ilApoLuen1,0.00396733333333333,0.957367333333333,0.0209633333333333,0.0109693333333333,0.00460566666666667,0.001604,0.000264666666666667,5.8e-05,3.46666666666667e-05,7.96666666666667e-05,1.76666666666667e-05,2e-06,6.63333333333333e-05
ilApoNigr3,0.00305066666666667,0.972935,0.00886866666666667,0.00794,0.00473733333333333,0.00196466666666667,0.000307,0.000183333333333333,1.33333333333333e-06,4.66666666666667e-06,3e-06,1e-06,3.33333333333333e-06
ilApoTurb1,0.0142903333333333,0.963877333333333,0.00816466666666667,0.004475,0.00614166666666667,0.00267766666666667,8.76666666666667e-05,0.000110333333333333,2.63333333333333e-05,3.9e-05,1.1e-05,1.26666666666667e-05,8.63333333333333e-05
ilArcCraa1,0.00243504330446369,0.952869753497668,0.0121379080612925,0.0145649566955363,0.016427381745503,0.00126782145236509,0.000166222518321119,4.39706862091939e-05,4.99666888740839e-06,2.23184543637575e-05,2.59826782145237e-05,2.96469020652898e-05,3.99733510992672e-06
ilArcXylo1,0.00209327115256496,0.949314790139907,0.0118034643570953,0.0104703530979347,0.0245339773484344,0.00135343104596935,0.00017854763491006,3.73084610259827e-05,3.16455696202532e-05,0,8.49433710859427e-05,3.29780146568954e-05,6.52898067954697e-05
ilAriAges1,0.00415061646117961,0.959190936354548,0.00662612462512496,0.0154071976007997,0.00800233255581473,0.00619060313228924,0.000163945351549484,0.000186937687437521,8.33055648117294e-06,3.99866711096301e-06,2.0326557814062e-05,3.93202265911363e-05,9.3302232589137e-06
ilAriAges1.ilAriAges2,0.00409649415692821,0.956181302170284,0.00642838063439065,0.0176186978297162,0.00805943238731219,0.00707178631051753,0.000239732888146912,0.000248747913188648,6.34390651085142e-06,3.47245409015025e-05,3.33889816360601e-06,1.0016694490818e-05,1.0016694490818e-06
ilAriArta2,0.00378140619793402,0.960369876707764,0.00678973675441519,0.0149226924358547,0.0077137620793069,0.00603398867044319,0.000115294901699434,0.000114295234921693,3.19893368877041e-05,1.83272242585805e-05,1.49950016661113e-05,3.99866711096301e-05,5.36487837387538e-05
ilAteCent1,0.00252566666666667,0.953657,0.0123176666666667,0.0225076666666667,0.006995,0.00149033333333333,0.000304,2.73333333333333e-05,3.2e-05,1.9e-05,3.06666666666667e-05,3.03333333333333e-05,6.33333333333333e-05
ilAthMouf1,0.00726984656437625,0.954515343562375,0.00657004669779853,0.00618879252835223,0.00531087391594396,0.019653769179453,0.000190126751167445,0.000123415610406938,0.000102401601067378,3.66911274182789e-05,1.26751167444963e-05,1.80120080053369e-05,8.00533689126084e-06
ilAutGamm1,0.00655392809587217,0.975969374167776,0.00285585885486019,0.00446604527296937,0.00405292942743009,0.00575166444740346,0.000212383488681758,6.99067909454061e-05,1.69773635153129e-05,1.09853528628495e-05,6.32490013315579e-06,1.93075898801598e-05,1.43142476697736e-05
ilAutPulc1,0.00657423435419441,0.932124167776298,0.00183921438082557,0.00400133155792277,0.00374500665778961,0.0512147137150466,0.000296271637816245,0.000157789613848202,2.99600532623169e-06,2.49667110519308e-05,1.33155792276964e-06,4.99334221038615e-06,1.2982689747004e-05
ilBemIchn1,0.00385104965011663,0.974193935354882,0.00439520159946684,0.00853215594801733,0.00757580806397867,0.00115194935021659,0.000142952349216928,6.39786737754082e-05,3.6321226257914e-05,2.99900033322226e-06,5.99800066644452e-06,6.33122292569144e-06,4.13195601466178e-05
ilBicAnyn1,0.00326124625124958,0.969233255581473,0.00253248917027657,0.00486571142952349,0.0116021326224592,0.00797200933022326,0.000217594135288237,1.73275574808397e-05,3.69876707764079e-05,6.4978340553149e-05,2.96567810729757e-05,2.49916694435188e-05,0.00014161946017994
ilBisBetu1,0.00335366666666667,0.934163,0.004165,0.004665,0.0508106666666667,0.00233066666666667,0.000299333333333333,0.000129666666666667,3.33333333333333e-07,2.4e-05,4.43333333333333e-05,2.66666666666667e-06,1.16666666666667e-05
ilBlaAdus2,0.00326275425141714,0.910889629876626,0.00195165055018339,0.0034268089363121,0.00817672557519173,0.0719826608869623,0.000157052350783595,0.000112370790263421,0,2.53417805935312e-05,3.33444481493831e-06,9.33644548182728e-06,2.33411137045682e-06
ilBlaLact1,0.00363596930263597,0.929724391057724,0.00215515515515515,0.00387053720387054,0.00934768101434768,0.0507951284617951,0.000233900567233901,9.84317650984318e-05,1.46813480146813e-05,2.5025025025025e-05,3.67033700367034e-05,2.9029029029029e-05,3.33667000333667e-05
ilBolSele5,0.00614804934978326,0.973344114704902,0.00325875291763921,0.00484494831610537,0.00688562854284762,0.00505501833944648,0.000274424808269423,8.20273424474825e-05,1.76725575191731e-05,4.50150050016672e-05,1.33377792597533e-06,3.46782260753584e-05,8.33611203734578e-06
ilBraVimi1,0.00338725817211474,0.974536691127418,0.00393862575050033,0.00569146097398265,0.011520346897932,0.000581387591727819,8.50567044696464e-05,4.46964643095397e-05,2.43495663775851e-05,5.83722481654436e-05,0.000107071380920614,4.33622414943296e-06,2.03468979319546e-05
ilCalPalu1,0.00521562082777036,0.952941922563418,0.00217723631508678,0.00287483311081442,0.0049696261682243,0.0302349799732977,0.000337783711615487,0.00110180240320427,1.46862483311081e-05,5.07343124165554e-05,1.30173564753004e-05,5.90787716955941e-05,8.67823765020027e-06
ilCamMarg1,0.00288217623497997,0.975506008010681,0.00656475300400534,0.0085347129506008,0.00471595460614152,0.00136048064085447,0.000299065420560748,4.03871829105474e-05,1.93591455273698e-05,1.30173564753004e-05,5.00667556742323e-06,1.53538050734312e-05,4.37249666221629e-05
ilCarClav1,0.00349416861046318,0.976829723425525,0.00318027324225258,0.0032919026991003,0.00460546484505165,0.00792569143618794,0.000242252582472509,4.39853382205931e-05,3.76541152949017e-05,8.39720093302233e-05,7.19760079973342e-05,9.6967677440853e-05,9.59680106631123e-05
ilCarKade1,0.00565333333333333,0.950896,0.002752,0.00296033333333333,0.00572766666666667,0.031274,0.000561333333333333,0.000106666666666667,2.96666666666667e-05,4.33333333333333e-06,7.33333333333333e-06,1.7e-05,1.03333333333333e-05
ilCarPala2,0.0042888074616922,0.984308461025983,0.00175816122584943,0.00231312458361093,0.00603830779480346,0.000873417721518987,0.00014890073284477,3.53097934710193e-05,7.99467021985343e-06,6.89540306462358e-05,4.03064623584277e-05,0.000111259160559627,6.99533644237175e-06
ilCarQuer1,0.00746017994001999,0.889903698767078,0.00546551149616794,0.00655348217260913,0.0851629456847717,0.00489070309896701,0.000177607464178607,2.76574475174942e-05,5.73142285904698e-05,1.96601132955681e-05,0.000190936354548484,8.23058980339887e-05,7.99733422192602e-06
ilCatFrax1,0.00386051930758988,0.951286284953396,0.00913215712383489,0.00835652463382157,0.00790612516644474,0.0187916111850865,0.000404460719041278,7.32356857523302e-05,1.76431424766977e-05,1.93075898801598e-05,2.09720372836218e-05,0.000114513981358189,1.66444740346205e-05
ilCelArgi3,0.003103,0.975359,0.00353266666666667,0.00530366666666667,0.00538833333333333,0.00695266666666667,0.000171,7.63333333333333e-05,1.66666666666667e-06,2.83333333333333e-05,2.16666666666667e-05,6.06666666666667e-05,1e-06
ilChaFerr1,0.004052,0.972416333333333,0.001713,0.002474,0.00908233333333333,0.00968233333333333,0.000277,7.93333333333333e-05,5e-05,4.06666666666667e-05,4.43333333333333e-05,7.56666666666667e-05,1.3e-05
ilCheLega1,0.00489296432144048,0.973389796598866,0.00825241747249083,0.00695765255085028,0.00500366788929643,0.00116172057352451,0.000143381127042347,4.30143381127042e-05,6.43547849283094e-05,5.20173391130377e-05,5.66855618539513e-06,2.70090030010003e-05,6.33544514838279e-06
ilChlSite2,0.00321666666666667,0.958716666666667,0.00299533333333333,0.00515033333333333,0.0269516666666667,0.00265,0.000189,8.13333333333333e-05,1.13333333333333e-05,1.4e-05,6.66666666666667e-07,9.33333333333333e-06,1.36666666666667e-05
ilChrCulm1,0.00506693306693307,0.965191808191808,0.00128105228105228,0.00206393606393606,0.0132464202464202,0.0127116217116217,0.000153846153846154,0.000187479187479187,3.16350316350316e-05,1.998001998002e-05,1.33200133200133e-06,3.26340326340326e-05,1.13220113220113e-05
ilCloCurt1,0.008811062979007,0.969191602799067,0.00295301566144618,0.00225024991669444,0.0153808730423192,0.000764411862712429,5.79806731089637e-05,2.36587804065312e-05,7.93068977007664e-05,0.000222592469176941,0.000117960679773409,0.000132289236921026,1.49950016661113e-05
ilColCroc2,0.00525849433710859,0.971175549633578,0.00430313124583611,0.0113251165889407,0.00604630246502332,0.00130246502331779,0.000310459693537642,0.000105929380413058,4.29713524317122e-05,7.36175882744837e-05,2.16522318454364e-05,9.32711525649567e-06,2.4983344437042e-05
ilColFlav1,0.00460953651217072,0.945363454484828,0.00510836945648549,0.00675558519506502,0.00955018339446482,0.0280696898966322,0.000250083361120373,0.000198066022007336,1.83394464821607e-05,1.33377792597533e-05,2.9676558852951e-05,1.9673224408136e-05,1.40046682227409e-05
